PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr2-18923315-1	chr2	18923215	18923415	+	21.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_008845, intron 1 of 9)	intron (NM_008845, intron 1 of 9)	74806.0	NM_008845	18718.0	Mm.313977	NM_008845	ENSMUSG00000026737	Pip4k2a	AW742916|Pip5k2a	phosphatidylinositol-5-phosphate 4-kinase, type II, alpha	protein-coding	9.51	5.75	30.4	27.56	2.10886779946886	0.0013560048411774	0.0147931740776465
Merged-chr4-59331855-2	chr4	59331755	59331955	+	68.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001163288, intron 13 of 16)	intron (NM_001163288, intron 13 of 16)	71804.0	NR_105031	101055769.0	Mm.421401	NR_105031		Gm12596	-	predicted gene 12596	ncRNA	55.98	50.41	102.4	110.76	1.25714672828642	0.000136257201923	0.0023503557241347
Merged-chr9-25570536-2	chr9	25570436	25570636	+	84.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_026189, intron 3 of 7)	intron (NM_026189, intron 3 of 7)	88939.0	NM_026189	67484.0	Mm.112977	NM_026189	ENSMUSG00000036611	Eepd1	2310005P05Rik|AI481005	endonuclease/exonuclease/phosphatase family domain containing 1	protein-coding	94.0	76.05	157.87	139.36	1.05068460054673	0.000187295806945	0.0030434650768973
Merged-chr2-113449448-2	chr2	113449348	113449548	+	33.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001285459, intron 2 of 16)	intron (NM_001285459, intron 2 of 16)	8384.0	NM_001285459	14260.0	Mm.4938	NM_010230	ENSMUSG00000044042	Fmn1	Fmn|formin-1|ld	formin 1	protein-coding	88.72	110.98	202.14	210.6	1.28875966575874	1.55153968774069e-06	5.41052845315681e-05
Merged-chr3-88490893-1	chr3	88490793	88490993	+	15.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001002011, intron 1 of 11)	intron (NM_001002011, intron 1 of 11)	2419.0	NM_019390	16905.0	Mm.243014	NM_019390	ENSMUSG00000028063	Lmna	Dhe	lamin A	protein-coding	5.28	2.21	22.4	33.28	3.2415690670569	7.6769323205451e-05	0.0014629535361716
Merged-chr6-87547167-1	chr6	87547067	87547267	+	26.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-13908.0	NM_001037727	232201.0	Mm.119564	NM_175476	ENSMUSG00000030047	Arhgap25	A130039I20Rik	Rho GTPase activating protein 25	protein-coding	88.72	105.68	153.07	200.2	1.10687160771355	0.0001379202893534	0.0023720878218617
Merged-chr15-80564376-1	chr15	80564276	80564476	+	15.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-3906.0	NM_001163189	383075.0	Mm.297626	NM_001163189	ENSMUSG00000050439	Enthd1	Gm1242|Gm86	ENTH domain containing 1	protein-coding	16.9	18.57	46.93	57.2	1.78043951346412	0.0002243989750046	0.003526868722263
Merged-chr16-32400579-1	chr16	32400479	32400679	+	18.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001160402)	promoter-TSS (NM_001160402)	73.0	NM_001160402	277203.0	Mm.484240	NM_001160402	ENSMUSG00000079625	Tm4sf19	EG277203	transmembrane 4 L six family member 19	protein-coding	5.28	12.38	67.73	48.88	3.00911195018507	8.18746909969316e-08	4.33593052788511e-06
Merged-chr12-51865227-2	chr12	51865127	51865327	+	30.15	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-35691.0	NM_144788	207304.0	Mm.249391	NM_144788	ENSMUSG00000035247	Hectd1	A630086P08Rik|AI844876|b2b327Clo|opm	HECT domain E3 ubiquitin protein ligase 1	protein-coding	189.06	131.32	281.6	296.39	1.10824859150032	4.1781916512964e-06	0.000126538584003
Merged-chr10-96628519-1	chr10	96628419	96628619	+	33.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	11518.0	NM_007569	12226.0	Mm.23811	NM_007569	ENSMUSG00000036478	Btg1	AI426953|AW546738	B cell translocation gene 1, anti-proliferative	protein-coding	3.17	2.21	18.67	12.48	2.86884768954928	0.0043489659981971	0.036573543474983
Merged-chr10-44428118-1	chr10	44428018	44428218	+	15.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	30630.0	NM_007548	12142.0	Mm.4800	NM_007548	ENSMUSG00000038151	Prdm1	Blimp-1|Blimp1|PRDI-BF1|ZNFPR1A1|b2b1765Clo	PR domain containing 1, with ZNF domain	protein-coding	21.12	30.95	94.93	79.04	1.97638940892992	7.78870254913044e-07	2.99903810762039e-05
Merged-chr15-5513412-1	chr15	5513312	5513512	+	14.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_045274, intron 1 of 4)	intron (NR_045274, intron 1 of 4)	17094.0	NR_045274	71432.0	Mm.291087	NR_045274	ENSMUSG00000110018	5430437J10Rik	-	RIKEN cDNA 5430437J10 gene	ncRNA	4.22	3.54	51.2	54.08	3.9626428396847	5.3464773432569605e-09	4.03433082961212e-07
Merged-chr6-17749186-2	chr6	17749086	17749286	+	52.699997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001083315)	promoter-TSS (NM_001083315)	16.0	NM_022332	64213.0	Mm.12051	NM_022332	ENSMUSG00000029534	St7	9430001H04Rik|Fam4a2|HELG|RAY1|SEN4|TSG7	suppression of tumorigenicity 7	protein-coding	34.85	28.3	114.13	65.52	1.7471606711718	9.1266579928056e-06	0.0002466663173491
Merged-chr5-139409589-2	chr5	139409489	139409689	+	26.349998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_177000, intron 1 of 1)	intron (NM_177000, intron 1 of 1)	3202.0	NM_177000	319772.0	Mm.440271	NM_177000	ENSMUSG00000044092	C130050O18Rik	-	RIKEN cDNA C130050O18 gene	protein-coding	52.81	55.27	99.2	104.52	1.16423891386854	0.000443760812055	0.0060574238158362
Merged-chr18-82534983-1	chr18	82534883	82535083	+	15.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001025245, intron 3 of 3)	intron (NM_001025245, intron 3 of 3)	-19480.0	NM_001025255	17196.0	Mm.252063	NM_010777	ENSMUSG00000041607	Mbp	C76307|Hmbpr|R75289|golli-mbp|jve|mld|shi	myelin basic protein	protein-coding	3.17	5.31	33.6	45.76	3.57349920143077	8.03169641026998e-07	3.08641373938412e-05
Merged-chr14-19419351-2	chr14	19419251	19419451	+	85.449997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	GSAT_MM|Satellite|Satellite	183236.0	NM_001024706	432825.0	Mm.327147	NM_001024706	ENSMUSG00000095024	Gm5458	EG432825	predicted gene 5458	protein-coding	148.92	139.28	225.6	290.15	1.09677003275999	1.46838581790524e-05	0.0003683788320604
Merged-chr19-10839682-2	chr19	10839582	10839782	+	31.049999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-2862.0	NM_023044	65221.0	Mm.27387	NM_023044	ENSMUSG00000024737	Slc15a3	Ci1|cI-1	solute carrier family 15, member 3	protein-coding	8.45	15.92	46.4	53.56	2.3003058530202	2.15571999390939e-05	0.0005124537652051
Merged-chr19-46899425-1	chr19	46899325	46899525	+	16.799999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_029810, intron 5 of 17)	intron (NM_029810, intron 5 of 17)	62926.0	NR_028353	76952.0	Mm.40965	NM_029810	ENSMUSG00000025041	Nt5c2	2010002I23Rik|CnII|Gm9751|Gmp|Nt5b|Pnt5|cN-II	5'-nucleotidase, cytosolic II	protein-coding	3.17	7.96	20.8	24.96	2.30304431628269	0.0028805692333572	0.026637576239685
Merged-chr4-120053230-2	chr4	120053130	120053330	+	20.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010657, intron 2 of 8)	intron (NM_010657, intron 2 of 8)	-107976.0	NM_007902	13615.0	Mm.284855	NM_007902	ENSMUSG00000028635	Edn2	ET-2|PPET2|VIC	endothelin 2	protein-coding	64.43	62.35	145.07	146.64	1.4592704003753	8.41685340171519e-07	3.20055538886846e-05
Merged-chr19-40993581-1	chr19	40993481	40993681	+	12.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_008528, intron 1 of 16)	RSINE1|SINE|B4	954.0	NM_008528	17060.0	Mm.9749	NM_008528	ENSMUSG00000061132	Blnk	BASH|Bca|Ly-57|Ly57|Lyw-57|SLP-65	B cell linker	protein-coding	69.71	84.9	326.4	300.03	2.25365298773665	3.11436073129838e-19	2.44212175885204e-16
Merged-chr17-71595211-2	chr17	71595111	71595311	+	24.150002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_027953, intron 1 of 2)	intron (NR_027953, intron 1 of 2)	3070.0	NR_027953	68789.0	Mm.75202	NR_015549	ENSMUSG00000085492	Trmt61b	1110039F03Rik|623451|Gm6431	tRNA methyltransferase 61B	ncRNA	20.07	11.94	59.2	39.0	1.85581971154745	0.0002714514875941	0.0040902403195601
Merged-chr4-47293981-1	chr4	47293881	47294081	+	17.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009928, intron 28 of 39)	intron (NM_009928, intron 28 of 39)	-59241.0	NM_001312868	21812.0	Mm.197552	NM_009370	ENSMUSG00000007613	Tgfbr1	ALK5|AU017191|Alk-5|ESK2|TGFR-1|TbetaR-I|TbetaRI	transforming growth factor, beta receptor I	protein-coding	5.28	5.31	65.6	63.44	3.93439982951677	1.26649252732301e-10	1.52154786507189e-08
Merged-chr10-111994344-2	chr10	111994244	111994444	+	32.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_028608, intron 1 of 5)	intron (NM_028608, intron 1 of 5)	2920.0	NM_028608	73690.0	Mm.173790	NM_028608	ENSMUSG00000056888	Glipr1	2410114O14Rik|RTVP-1|RTVP1|mRTVP-1	GLI pathogenesis-related 1 (glioma)	protein-coding	44.36	43.77	148.8	153.92	2.03071829163612	8.903661273199669e-11	1.12072180629058e-08
Merged-chr19-43667290-2	chr19	43667190	43667390	+	35.099998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_145156, intron 1 of 3)	intron (NM_145156, intron 1 of 3)	7591.0	NM_145156	246696.0	Mm.23827	NM_145156	ENSMUSG00000040414	Slc25a28	Mfrn2|Mrs3/4	solute carrier family 25, member 28	protein-coding	13.73	11.5	43.73	26.52	1.68292337421472	0.0032228882499769	0.0290485455858053
Merged-chr2-167717434-2	chr2	167717334	167717534	+	52.550003	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	26257.0	NR_015500	329562.0	Mm.123101	NM_177851	ENSMUSG00000006462	A530013C23Rik	-	RIKEN cDNA A530013C23 gene	ncRNA	109.84	102.58	204.8	186.68	1.12399655333883	1.00906600554066e-05	0.0002679774512746
Merged-chr4-53270109-2	chr4	53270009	53270209	+	41.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	non-coding (NR_033139, exon 1 of 2)	non-coding (NR_033139, exon 1 of 2)	123.0	NR_033139	381524.0	Mm.23351	NM_001033454	ENSMUSG00000086712	AI427809	Gm1659	expressed sequence AI427809	ncRNA	29.57	15.92	54.4	44.2	1.341425017972	0.004891019700577	0.0400241433035378
Merged-chr11-117832586-2	chr11	117832486	117832686	+	28.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_027827, intron 4 of 10)	intron (NM_027827, intron 4 of 10)	-6572.0	NM_001271729	21877.0	Mm.2661	NM_009387	ENSMUSG00000025574	Tk1	D530002A18Rik|Tk-1|Tk1a|Tk1b	thymidine kinase 1	protein-coding	72.88	65.44	130.67	110.24	1.04677932170226	0.0005537586188821	0.0072235544816225
Merged-chrX-134599575-1	chrX	134599475	134599675	+	10.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_013463, intron 1 of 6)	intron (NM_013463, intron 1 of 6)	1430.0	NM_013463	11605.0	Mm.1114	NM_013463	ENSMUSG00000031266	Gla	Ags	galactosidase, alpha	protein-coding	61.26	55.27	209.6	193.96	2.04532176129646	2.11528341861814e-13	5.0720475591799593e-11
Merged-chr14-25493703-2	chr14	25493603	25493803	+	50.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_183208, intron 1 of 23)	intron (NM_183208, intron 1 of 23)	34518.0	NM_001310666	328365.0	Mm.227484	NM_183208	ENSMUSG00000007817	Zmiz1	BC065120|E330020C23|Gm10397|I920194n01|Rai17|Zimp10	zinc finger, MIZ-type containing 1	protein-coding	16.9	19.9	59.73	47.32	1.76777913597072	0.0001867318152065	0.0030360008520568
Merged-chr2-70089920-1	chr2	70089820	70090020	+	13.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_177376, intron 2 of 34)	intron (NM_177376, intron 2 of 34)	50794.0	NM_177376	329421.0	Mm.99648	NM_177376	ENSMUSG00000042064	Myo3b	A430065P19Rik	myosin IIIB	protein-coding	0.0	1.77	40.0	26.0	5.27043740873133	6.94045367875975e-06	0.0001951229193882
Merged-chr2-102700918-1	chr2	102700818	102701018	+	12.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001077514, intron 1 of 10)	intron (NM_001077514, intron 1 of 10)	-5520.0	NM_001077515	20511.0	Mm.267547	NM_011393	ENSMUSG00000005089	Slc1a2	1700091C19Rik|2900019G14Rik|AI159670|Eaat2|GLT-1|GLT1|MGLT1	solute carrier family 1 (glial high affinity glutamate transporter), member 2	protein-coding	29.57	26.97	59.2	78.52	1.53219058029119	0.0002494442266823	0.0038343046732977
Merged-chr3-9001462-2	chr3	9001362	9001562	+	20.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009412, intron 1 of 5)	intron (NM_009412, intron 1 of 5)	2742.0	NM_001357073	21985.0	Mm.371590	NM_009412	ENSMUSG00000027506	Tpd52	AI043038|mD52	tumor protein D52	protein-coding	29.57	22.11	62.4	62.92	1.5167734489688	0.0003725080202921	0.0052643747914008
Merged-chrX-169036595-2	chrX	169036495	169036695	+	37.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_178754)	promoter-TSS (NM_178754)	-16.0	NR_109847	11856.0	Mm.441810	NM_009707	ENSMUSG00000031355	Arhgap6	AI504284|RhoGAPX-1	Rho GTPase activating protein 6	protein-coding	1.06	1.77	19.73	17.68	3.90158819574804	0.0003799918326268	0.0053415179437586
Merged-chr10-67717712-1	chr10	67717612	67717812	+	33.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-145753.0	NR_155444	105245193.0	Mm.72938	NR_155444		4930563J15Rik	-	RIKEN cDNA 4930563J15 gene	ncRNA	2.11	0.88	38.4	26.0	4.65315555590491	4.39539095776745e-06	0.0001320825225822
Merged-chr2-113449710-1	chr2	113449610	113449810	+	16.299999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001285459, intron 2 of 16)	intron (NM_001285459, intron 2 of 16)	8646.0	NM_001285459	14260.0	Mm.4938	NM_010230	ENSMUSG00000044042	Fmn1	Fmn|formin-1|ld	formin 1	protein-coding	105.62	141.05	206.94	220.48	1.03122977460746	0.0001079166346096	0.0019440359102254
Merged-chr10-23177850-2	chr10	23177750	23177950	+	16.565001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010167, intron 3 of 18)	intron (NM_010167, intron 3 of 18)	172040.0	NM_001347372	14051.0	Mm.332128	NM_010167	ENSMUSG00000010461	Eya4	B130023L16Rik	EYA transcriptional coactivator and phosphatase 4	protein-coding	42.25	46.43	106.67	95.68	1.44661053734688	2.33932398190744e-05	0.0005477964192822
Merged-chr17-31967540-1	chr17	31967440	31967640	+	25.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_028902, intron 7 of 7)	L1MCb|LINE|L1	66968.0	NM_028902	74377.0	Mm.75856	NM_028902	ENSMUSG00000002076	Hsf2bp	4932437G14Rik	heat shock transcription factor 2 binding protein	protein-coding	4.22	0.88	24.0	18.2	3.31907623478943	0.0004418855852123	0.006040352144432
Merged-chr17-80127489-1	chr17	80127389	80127589	+	8.61	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NM_176963)	promoter-TSS (NM_176963)	18.0	NM_176963	319625.0	Mm.29098	NM_176963	ENSMUSG00000035473	Galm	A530057M15Rik|AU015645|AU020959	galactose mutarotase	protein-coding	141.53	186.15	290.67	280.8	1.04083067500322	1.76865771119727e-05	0.0004326724325786
Merged-chrX-167102118-1	chrX	167102018	167102218	+	8.91	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-31748.0	NM_001101606	667794.0	Mm.302232	NM_001101606		Gm8817	EG667794	predicted gene 8817	protein-coding	8.45	7.52	29.33	26.0	2.02393978562904	0.0022423170383735	0.021931837799751
Merged-chr3-36469078-2	chr3	36468978	36469178	+	75.449997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_009673, intron 2 of 12)	MTB_Mm|LTR|ERVL-MaLR	6446.0	NR_105976	102466786.0		NR_105976	ENSMUSG00000098808	Mir7009	Gm27472|mmu-mir-7009	microRNA 7009	ncRNA	33.8	19.46	80.0	73.84	1.79171361800016	1.41280746551655e-05	0.0003561293605626
Merged-chr2-146517085-2	chr2	146516985	146517185	+	44.350002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-5081.0	NM_001033348	241694.0	Mm.222310	NM_001033348	ENSMUSG00000037110	Ralgapa2	A230067G21Rik|AS250|BC053994|RGC2|pp250	Ral GTPase activating protein, alpha subunit 2 (catalytic)	protein-coding	6.34	5.31	25.6	26.0	2.48932531119089	0.000642108014789	0.0081673831157749
Merged-chr4-53826465-2	chr4	53826365	53826565	+	19.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_028053, intron 1 of 5)	intron (NM_028053, intron 1 of 5)	420.0	NM_028053	52076.0	Mm.27184	NM_028053	ENSMUSG00000028420	Tmem38b	1600017F22Rik|AA437809|AV051057|D4Ertd89e|TRIC-B|mg33b	transmembrane protein 38B	protein-coding	134.14	99.05	365.87	300.03	1.76027528813542	9.092758252823752e-14	2.4771149443033e-11
Merged-chr15-103550206-1	chr15	103550106	103550306	+	14.9	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	L2a|LINE|L2	-12214.0	NM_021391	58200.0	Mm.143788	NM_021391	ENSMUSG00000022490	Ppp1r1a	0610038N18Rik|I-1	protein phosphatase 1, regulatory (inhibitor) subunit 1A	protein-coding	12.67	8.84	51.2	53.56	2.5073998735992	2.0875423990189e-06	6.95771526639115e-05
Merged-chr6-120190562-1	chr6	120190462	120190662	+	24.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_016718, intron 1 of 3)	MIRb|SINE|MIR	-3261.0	NM_001347432	29862.0	Mm.103668	NM_016718	ENSMUSG00000041377	Ninj2	-	ninjurin 2	protein-coding	6.34	7.07	30.4	33.8	2.54758909110753	0.0001400479492357	0.0023993393416891
Merged-chr8-11016300-2	chr8	11016200	11016400	+	12.605	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_046017, intron 1 of 4)	intron (NR_046017, intron 1 of 4)	-7870.0	NM_001081212	384783.0	Mm.407207	NM_001081212	ENSMUSG00000038894	Irs2	Irs-2	insulin receptor substrate 2	protein-coding	12.67	27.86	78.93	88.92	2.27305440656602	2.80381815936733e-07	1.24576689382548e-05
Merged-chr19-53424794-2	chr19	53424694	53424894	+	29.599998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-34160.0	NM_172429	76479.0	Mm.313687	NM_172429	ENSMUSG00000025024	Smndc1	-	survival motor neuron domain containing 1	protein-coding	15.84	14.15	85.33	102.44	2.893711581012	3.0548772884725696e-11	4.323545473614581e-09
