PeakID (cmd=annotatePeaks.pl /home/ttroutman/2020_seidman_troutman_sakai_etal/intersect_ATAC_H3K27ac_RNA_20191027/mergePeaks_C57_NoTx_Tim4Pos20wkNASH.txt mm10 -d /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ /data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ -size 1000) (cmd=getDiffExpression.pl /home/psaisan/MCAT/KC-H_KC_N_H3k27ac_at_peaks_w1000.txt WT WT KO KO -log2fold 1 -raw)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PKup_ChIP_H3K27ac_Flavopiridol_TDTJSS_CE_TDT_l20170915/ Tag Count in 1000 bp (9468035.0 Total, normalization factor = 1.06, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_notx_TDTJSSCBHB_Pool_l20180423/ Tag Count in 1000 bp (22615879.0 Total, normalization factor = 0.44, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579A_l20180423/ Tag Count in 1000 bp (18749728.0 Total, normalization factor = 0.53, effective total = 10000000)	/data/mm10/Kupffer/ChIP/H3K27Ac/c57bl6j_M_Tim4PosKupffer_ChIP_H3K27Ac_20WkNASH_TDTJSS_C579C_l20180423/ Tag Count in 1000 bp (19231109.0 Total, normalization factor = 0.52, effective total = 10000000)	WT vs. KO Log2 Fold Change	WT vs. KO p-value	WT vs. KO adj. p-value
Merged-chr17-27038466-2	chr17	27038366	27038566	+	48.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	9207.0	NM_027544	70772.0	Mm.440437	NM_027544	ENSMUSG00000048731	Ggnbp1	0610031G08Rik|mdf	gametogenetin binding protein 1	protein-coding	208.07	177.75	86.93	61.88	-1.13372087990407	5.48161161034215e-05	0.0011086841300569
Merged-chr7-87926385-1	chr7	87926285	87926485	+	10.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001081414, intron 4 of 9)	intron (NM_001081414, intron 4 of 9)	342217.0	NM_001143834	108071.0	Mm.235018	NM_001033224	ENSMUSG00000049583	Grm5	6430542K11Rik|AI850523|Glu5R|Gprc1e|mGluR5|mGluR5b	glutamate receptor, metabotropic 5	protein-coding	77.1	81.8	12.27	14.04	-2.36741493773073	5.85347102046545e-07	2.33442861102782e-05
Merged-chr14-118900587-1	chr14	118900487	118900687	+	13.8	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001360411, intron 11 of 21)	intron (NM_001360411, intron 11 of 21)	22204.0	NM_001360413	66573.0	Mm.87456	NM_025943	ENSMUSG00000042156	Dzip1	2510025K24Rik|2810422M04Rik	DAZ interacting protein 1	protein-coding	23.24	19.01	4.27	2.08	-2.56948098391406	0.0051749022805211	0.0417096962778823
Merged-chr10-79877360-2	chr10	79877260	79877460	+	18.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NR_038088, intron 3 of 4)	intron (NR_038088, intron 3 of 4)	-2307.0	NM_011178	19152.0	Mm.2364	NM_011178	ENSMUSG00000057729	Prtn3	PR3|mPR3	proteinase 3	protein-coding	46.47	34.05	8.53	3.64	-2.38384621600926	0.0003226347442609	0.0047125226664383
Merged-chr14-118910510-2	chr14	118910410	118910610	+	20.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_001360412, intron 8 of 22)	intron (NM_001360412, intron 8 of 22)	12281.0	NM_001360413	66573.0	Mm.87456	NM_025943	ENSMUSG00000042156	Dzip1	2510025K24Rik|2810422M04Rik	DAZ interacting protein 1	protein-coding	144.7	111.43	28.8	16.64	-2.23642335018459	6.9213764231375615e-09	5.1032618768158e-07
Merged-chr18-77794715-2	chr18	77794615	77794815	+	33.050003	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	non-coding (NR_152167, exon 3 of 3)	non-coding (NR_152167, exon 3 of 3)	165.0	NM_013831	19201.0	Mm.57174	NM_013831	ENSMUSG00000025429	Pstpip2	MAYP|cmo	proline-serine-threonine phosphatase-interacting protein 2	protein-coding	152.09	127.34	57.07	29.64	-1.44786593276485	2.71853250007109e-05	0.0006225267773544
Merged-chr1-152913841-1	chr1	152913741	152913941	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-11195.0	NM_001005507	226517.0	Mm.270775	NM_001005507	ENSMUSG00000042772	Smg7	9430023P16Rik|mKIAA0250	Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)	protein-coding	46.47	33.16	10.67	9.88	-1.66178401762381	0.0047850958660938	0.0393460050760701
Merged-chr17-46524263-1	chr17	46524163	46524363	+	14.8	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001081335, intron 16 of 40)	L2c|LINE|L2	22125.0	NM_001081335	78309.0	Mm.329076	NM_001081335	ENSMUSG00000040327	Cul9	1810035I07Rik|Cul-9|Parc|mKIAA0708	cullin 9	protein-coding	62.31	80.03	20.8	18.2	-1.62922538023572	0.0003175716146827	0.004653466688181
Merged-chr11-97555381-2	chr11	97555281	97555481	+	19.65	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_018873, intron 1 of 19)	intron (NM_018873, intron 1 of 19)	19745.0	NM_018873	56013.0	Mm.342665	NM_018873	ENSMUSG00000038453	Srcin1	P140|SNIP|mKIAA1684|p140Cap	SRC kinase signaling inhibitor 1	protein-coding	57.03	63.23	12.27	14.56	-1.90584685704137	0.0001556228665219	0.0026188891473791
Merged-chr19-29048023-2	chr19	29047923	29048123	+	20.900002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_021299)	promoter-TSS (NM_021299)	-121.0	NM_021299	56248.0	Mm.196067	NM_021299	ENSMUSG00000024782	Ak3	AA407498|AI506714|AK-3|Ak3l|Ak3l1|Akl3l	adenylate kinase 3	protein-coding	80.27	46.43	22.4	19.24	-1.36622188258115	0.0037478809106097	0.0326347967586961
Merged-chr2-71275948-1	chr2	71275848	71276048	+	13.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_172436, intron 17 of 17)	intron (NM_172436, intron 17 of 17)	64002.0	NM_001198877	13427.0	Mm.249479	NM_010064	ENSMUSG00000027012	Dync1i2	3110079H08Rik|AW554389|Dncic2	dynein cytoplasmic 1 intermediate chain 2	protein-coding	89.78	102.58	50.13	31.2	-1.02302601903782	0.0057404861820419	0.0449896261055302
Merged-chr7-19507491-1	chr7	19507391	19507591	+	13.8	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	exon (NM_177692, exon 2 of 2)	exon (NM_177692, exon 2 of 2)	840.0	NM_177692	232946.0	Mm.64557	NM_177692	ENSMUSG00000057667	Bloc1s3	BC043666|Blos3|E230011O18|rp	biogenesis of lysosomal organelles complex-1, subunit 3	protein-coding	86.61	118.06	32.53	17.68	-1.7833787113166	1.47381918733942e-05	0.0003694224880507
Merged-chr15-97163239-1	chr15	97163139	97163339	+	27.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NR_155278, intron 2 of 3)	MLT1A0|LTR|ERVL-MaLR	4005.0	NR_155278	102635594.0	Mm.392594	NR_155278	ENSMUSG00000116295	Gm32885	-	predicted gene, 32885	ncRNA	102.45	95.51	3.73	3.64	-4.38522149864469	2.7684710491473e-12	5.03592694573262e-10
Merged-chr11-114523949-1	chr11	114523849	114524049	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	MTB_Mm|LTR|ERVL-MaLR	-75089.0	NR_027643	319819.0	Mm.50754	NM_177008	ENSMUSG00000062391	4932435O22Rik	-	RIKEN cDNA 4932435O22 gene	ncRNA	23.24	15.48	1.07	3.12	-2.9816837181071	0.0045225424651557	0.0376837408997113
Merged-chr19-6291301-2	chr19	6291201	6291401	+	25.549999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_010119, intron 2 of 4)	intron (NM_010119, intron 2 of 4)	14405.0	NM_010119	13660.0	Mm.30169	NM_010119	ENSMUSG00000024772	Ehd1	AA409636|Past1|RME-1	EH-domain containing 1	protein-coding	121.46	119.83	19.2	11.96	-2.72221133839049	6.801120585891979e-11	8.868508409832671e-09
Merged-chr7-19474327-2	chr7	19474227	19474427	+	25.700001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	CpG	-15833.0	NM_172279	232944.0	Mm.260504	NM_172279	ENSMUSG00000030397	Mark4	2410090P21Rik|C79806|Markl1	MAP/microtubule affinity regulating kinase 4	protein-coding	117.24	113.19	53.33	32.24	-1.20302725960392	0.0006009973844847	0.0077274706912245
Merged-chr6-136661913-1	chr6	136661813	136662013	+	18.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	promoter-TSS (NM_025806)	promoter-TSS (NM_025806)	-20.0	NM_025806	66857.0	Mm.3311	NM_025806	ENSMUSG00000030214	Plbd1	1100001H23Rik	phospholipase B domain containing 1	protein-coding	166.88	160.51	53.33	30.16	-1.75023840194725	1.09940782675544e-07	5.5700262289393e-06
Merged-chr14-67189113-2	chr14	67189013	67189213	+	18.049999	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-44179.0	NM_010095	13592.0	Mm.319947	NM_010095	ENSMUSG00000022053	Ebf2	D14Ggc1e|EBF-2|Mmot1|O/E-3|OE-3	early B cell factor 2	protein-coding	60.2	69.86	4.8	6.76	-3.19346787121908	1.03405268346116e-07	5.29593778139461e-06
Merged-chr2-166522744-2	chr2	166522644	166522844	+	14.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-41778.0	NR_152154	433503.0	Mm.491336	NR_152154		Gm29679	-	predicted gene, 29679	ncRNA	25.35	19.01	2.67	3.64	-2.3976033988326	0.0059957554627013	0.0464879345582805
Merged-chr7-28675249-1	chr7	28675149	28675349	+	16.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-17600.0	NM_207238	233040.0	Mm.116116	NM_207238	ENSMUSG00000037463	Fbxo27	E130008B10Rik|FBG5|Gm161	F-box protein 27	protein-coding	82.38	83.13	12.8	14.56	-2.31287299542147	5.31589448766756e-07	2.1465929675427e-05
Merged-chr10-79883831-2	chr10	79883731	79883931	+	13.85	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	TTS (NM_011178)	TTS (NM_011178)	-2481.0	NM_015779	50701.0	Mm.262194	NM_015779	ENSMUSG00000020125	Elane	Ela2|F430011M15Rik|NE	elastase, neutrophil expressed	protein-coding	61.26	57.92	14.93	19.24	-1.55689339056922	0.001174575304367	0.0132189839384226
Merged-chr17-66220551-1	chr17	66220451	66220651	+	28.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	97031.0	NM_001348292	320209.0	Mm.259605	NM_001003919	ENSMUSG00000035842	Ddx11	4732462I11Rik|CHL1|CHLR1|KRG2|essa15a	DEAD/H (Asp-Glu-Ala-Asp/His) box helicase 11	protein-coding	53.87	47.75	2.13	3.12	-4.10174082990647	3.86717184767141e-07	1.64643876047663e-05
Merged-chr18-9556052-1	chr18	9555952	9556152	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	63417.0	NM_007593	26369.0	Mm.195831	NM_007593	ENSMUSG00000050996	Cetn1	caltractin	centrin 1	protein-coding	83.44	70.3	6.4	2.08	-4.01943140264882	9.87510418724118e-10	9.21258312979171e-08
Merged-chr8-8334633-2	chr8	8334533	8334733	+	24.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	326140.0	NM_010111	13642.0	Mm.209813	NM_010111	ENSMUSG00000001300	Efnb2	ELF-2|Epl5|Eplg5|Htk-L|LERK-5|Lerk5|NLERK-1	ephrin B2	protein-coding	30.63	37.14	10.13	7.28	-1.76685553052856	0.0058250001970772	0.0454799901016955
Merged-chr14-34502760-2	chr14	34502660	34502860	+	25.85	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_009758)	promoter-TSS (NM_009758)	-214.0	NM_009758	12166.0	Mm.237825	NM_009758	ENSMUSG00000021796	Bmpr1a	1110037I22Rik|ALK-3|ALK3|AU045487|BMPR-1A|BMPR-IA|Bmpr|SKR5	bone morphogenetic protein receptor, type 1A	protein-coding	149.98	89.32	3.73	4.68	-4.47383599835564	1.24661942424143e-13	3.24383790719541e-11
Merged-chr13-25790968-1	chr13	25790868	25791068	+	9.22	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	RMER20B|LTR|ERVK	175348.0	NR_045062	100503530.0	Mm.86763	NR_045062	ENSMUSG00000086531	Gm11351	-	predicted gene 11351	ncRNA	47.53	42.01	7.47	11.44	-2.06668423703872	0.0004803027827051	0.0064500184151893
Merged-chr2-59393415-1	chr2	59393315	59393515	+	12.6	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	ORR1D2|LTR|ERVL-MaLR	-6733.0	NR_040510	76676.0	Mm.110038	NR_040510	ENSMUSG00000087455	5330411J11Rik	-	RIKEN cDNA 5330411J11 gene	ncRNA	32.74	44.66	12.27	8.84	-1.66177156614316	0.0053190655910816	0.042537957395543
Merged-chr10-44527294-1	chr10	44527194	44527394	+	9.53	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-68546.0	NM_007548	12142.0	Mm.4800	NM_007548	ENSMUSG00000038151	Prdm1	Blimp-1|Blimp1|PRDI-BF1|ZNFPR1A1|b2b1765Clo	PR domain containing 1, with ZNF domain	protein-coding	81.33	99.05	24.53	38.48	-1.26442613065209	0.0016957418526679	0.0176267972144094
Merged-chr18-36472457-2	chr18	36472357	36472557	+	40.400002	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-17962.0	NM_026027	67199.0	Mm.30184	NM_026027	ENSMUSG00000024346	Pfdn1	2700086I23Rik|AA408327|AU044714	prefoldin 1	protein-coding	194.34	199.86	56.0	30.16	-1.96626850672625	8.54157846622586e-10	8.11198320228622e-08
Merged-chr9-102988775-2	chr9	102988675	102988875	+	25.849998	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-19714.0	NM_033314	24059.0	Mm.207106	NM_033314	ENSMUSG00000032548	Slco2a1	2310021C19Rik|Pgt|Slc21a2|mPgt	solute carrier organic anion transporter family, member 2a1	protein-coding	47.53	34.93	0.53	4.68	-3.5246856513344	1.19956389887292e-05	0.0003103303359781
Merged-chr7-80846903-1	chr7	80846803	80847003	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	RLTR31C_MM|LTR|ERVK	-15205.0	NM_009553	22691.0	Mm.358645	NM_009553	ENSMUSG00000038797	Zscan2	Zfp-29|Zfp29	zinc finger and SCAN domain containing 2	protein-coding	106.67	127.79	48.53	36.4	-1.23427219604486	0.0003890893705881	0.0054417059923382
Merged-chr18-36470982-1	chr18	36470882	36471082	+	15.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	MTD|LTR|ERVL-MaLR	-16487.0	NM_026027	67199.0	Mm.30184	NM_026027	ENSMUSG00000024346	Pfdn1	2700086I23Rik|AA408327|AU044714	prefoldin 1	protein-coding	64.43	66.33	11.2	8.32	-2.53657956351048	1.86326619916236e-06	6.31540582586417e-05
Merged-chr2-124704393-2	chr2	124704293	124704493	+	17.450001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	MTEa|LTR|ERVL-MaLR	50812.0	NM_199239	214968.0	Mm.330536	NM_172537	ENSMUSG00000027200	Sema6d	1110067B02Rik|AA409156|D330011G23|mKIAA1479	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6D	protein-coding	172.16	145.47	50.13	48.36	-1.44612826219226	2.95090967652541e-06	9.34164952535405e-05
Merged-chr19-46641647-1	chr19	46641547	46641747	+	14.1	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_001177813, intron 1 of 3)	intron (NM_001177813, intron 1 of 3)	18246.0	NM_001177813	226178.0	Mm.329895	NM_146099	ENSMUSG00000047731	Wbp1l	D19Wsu162e|Opal1	WW domain binding protein 1 like	protein-coding	27.46	18.57	0.53	2.08	-3.68116105722324	0.000737304142286	0.0091042977384676
Merged-chr2-63510704-1	chr2	63510604	63510804	+	19.4	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	64584.0	NR_152174	667257.0	Mm.417007	NR_152174		Gm8541	EG667257	predicted gene 8541	ncRNA	29.57	21.22	3.73	3.64	-2.42065868039281	0.0030413912723504	0.0277707020237103
Merged-chr6-32587780-1	chr6	32587680	32587880	+	11.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	5' UTR (NM_175750, exon 1 of 32)	5' UTR (NM_175750, exon 1 of 32)	412.0	NM_175750	243743.0	Mm.444029	NM_175750	ENSMUSG00000029765	Plxna4	9330117B14|Plxa4|mKIAA1550	plexin A4	protein-coding	39.08	17.24	4.8	4.68	-2.2231887648068	0.0045533578768963	0.0378969732533945
Merged-chr8-105340037-2	chr8	105339937	105340137	+	75.949997	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_177699, intron 1 of 21)	intron (NM_177699, intron 1 of 21)	7933.0	NM_177699	234686.0	Mm.87724	NM_177699	ENSMUSG00000014778	Fhod1	BC017144|FHOS|FHOS1	formin homology 2 domain containing 1	protein-coding	163.71	166.7	59.73	50.96	-1.33611403511185	8.25832291340486e-06	0.0002265496762973
Merged-chr13-112787131-1	chr13	112787031	112787231	+	12.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-13646.0	NM_008247	19012.0	Mm.291029	NM_008247	ENSMUSG00000021759	Plpp1	Hic53|Hpic53|LPP-1|LPP1|PAP-2a|PAP2-alpha|PAP2a|Ppap2a|mPAP	phospholipid phosphatase 1	protein-coding	71.82	99.05	27.2	24.44	-1.51105045643694	0.0002802399682248	0.0041954294726995
Merged-chr11-19493211-1	chr11	19493111	19493311	+	24.0	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	MLTR11B|LTR|ERVK	427936.0	NR_046037	74059.0	Mm.292321	NR_046037	ENSMUSG00000086025	4933406G16Rik	-	RIKEN cDNA 4933406G16 gene	ncRNA	28.52	19.46	2.13	4.16	-2.73717989287294	0.0022554285274776	0.0220062757246961
Merged-chr11-51859683-1	chr11	51859583	51859783	+	8.61	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-2053.0	NM_001357588	76901.0	Mm.259996	NM_199299	ENSMUSG00000020387	Jade2	1200017K05Rik|AI480685|Phf15|mKIAA0239	jade family PHD finger 2	protein-coding	51.75	35.37	10.67	12.48	-1.66448788455605	0.0033650398325666	0.0299690965962405
Merged-chr5-30920721-2	chr5	30920621	30920821	+	24.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	promoter-TSS (NM_001349066)	promoter-TSS (NM_001349066)	-838.0	NM_001349066	16548.0	Mm.22451	NM_008439	ENSMUSG00000029162	Khk	-	ketohexokinase	protein-coding	102.45	112.31	24.0	23.92	-1.91454536138041	8.53384441559263e-07	3.23867488491559e-05
Merged-chr16-29607300-1	chr16	29607200	29607400	+	21.5	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	intron (NM_133752, intron 7 of 28)	intron (NM_133752, intron 7 of 28)	27966.0	NM_133752	74143.0	Mm.274285	NM_133752	ENSMUSG00000038084	Opa1	1200011N24Rik|AI225888|AI847218|lilr3|mKIAA0567	OPA1, mitochondrial dynamin like GTPase	protein-coding	35.91	19.46	1.6	3.12	-3.19667860634461	0.0005080659412765	0.0067464937767786
Merged-chr17-57344186-2	chr17	57344086	57344286	+	14.7	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	Intergenic	-14500.0	NM_001355723	13733.0	Mm.2254	NM_010130	ENSMUSG00000004730	Adgre1	DD7A5-7|EGF-TM7|Emr1|F4/80|Gpf480|Ly71|TM7LN3	adhesion G protein-coupled receptor E1	protein-coding	98.23	107.45	38.4	35.88	-1.22878990857669	0.0006436450539493	0.0081779705595612
Merged-chr6-116073126-2	chr6	116073026	116073226	+	26.65	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_177412, intron 3 of 5)	intron (NM_177412, intron 3 of 5)	-78121.0	NM_026376	67784.0	Mm.3085	NM_026376	ENSMUSG00000030123	Plxnd1	6230425C21Rik|b2b1863Clo|b2b553Clo	plexin D1	protein-coding	95.06	52.18	21.33	23.92	-1.44645859691545	0.0014505605579172	0.0156307664799
Merged-chr16-27349485-2	chr16	27349385	27349585	+	31.25	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	intron (NM_198112, intron 4 of 4)	intron (NM_198112, intron 4 of 4)	20754.0	NM_198166	224065.0	Mm.326918	NM_198166	ENSMUSG00000056423	Uts2b	Gm538|U2B|Urp|Uts2d	urotensin 2B	protein-coding	33.8	51.73	12.27	10.92	-1.66985463472122	0.0037740123369789	0.0328130976742403
Merged-chr8-72297157-1	chr8	72297057	72297257	+	9.84	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt	Intergenic	Intergenic	-21905.0	NM_008452	16598.0	Mm.26938	NM_008452	ENSMUSG00000055148	Klf2	Lklf	Kruppel-like factor 2 (lung)	protein-coding	85.55	118.06	30.93	41.08	-1.25822601042724	0.001069459940723	0.0122546508649958
Merged-chr18-62186636-2	chr18	62186536	62186736	+	21.200001	../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_control_Tim4Pos.txt|../IDR_ATAC/ATAC_IDR_optimal_peaks/peaks_opt_C57_ATAC_20week_diet_Tim4Pos.txt	Intergenic	ORR1D2|LTR|ERVL-MaLR	6536.0	NM_001013754	225609.0	Mm.296917	NM_001013754	ENSMUSG00000054589	Gm9949	EG225609	predicted gene 9949	protein-coding	89.78	73.84	16.53	16.64	-2.02155080633521	4.92519152903733e-06	0.0001455904680873
